fd,type,laddr,raddr,pid,detection_time,closed_time
112,2,"addr(ip='192.168.1.38', port=51201)","addr(ip='104.18.131.145', port=443)",4093,1620552913,1620552944
-1,1,"addr(ip='192.168.1.38', port=56206)","addr(ip='52.84.70.59', port=443)",0,1620552832,1620552954
133,1,"addr(ip='192.168.1.38', port=46114)","addr(ip='52.19.235.191', port=443)",4093,1620552913,1620552954
172,1,"addr(ip='192.168.1.38', port=55352)","addr(ip='54.210.166.239', port=443)",4093,1620552913,1620552954
184,1,"addr(ip='192.168.1.38', port=56194)","addr(ip='213.254.244.16', port=443)",4093,1620552913,1620552954
79,1,"addr(ip='192.168.1.38', port=50938)","addr(ip='185.86.139.59', port=443)",4093,1620552913,1620552954
185,1,"addr(ip='192.168.1.38', port=36082)","addr(ip='18.211.143.169', port=443)",4093,1620552913,1620552954
109,2,"addr(ip='192.168.1.38', port=54721)","addr(ip='142.250.201.66', port=443)",4093,1620552913,1620552954
70,2,"addr(ip='192.168.1.38', port=50486)","addr(ip='142.250.184.174', port=443)",4093,1620552923,1620552954
61,1,"addr(ip='192.168.1.38', port=56206)","addr(ip='213.254.244.16', port=443)",4093,1620552923,1620552954
164,1,"addr(ip='192.168.1.38', port=55148)","addr(ip='213.254.244.19', port=443)",4093,1620552923,1620552954
158,2,"addr(ip='192.168.1.38', port=50225)","addr(ip='74.125.97.42', port=443)",4093,1620552913,1620552964
121,2,"addr(ip='192.168.1.38', port=44002)","addr(ip='74.125.97.135', port=443)",4093,1620552913,1620552964
116,1,"addr(ip='192.168.1.38', port=32894)","addr(ip='216.239.32.116', port=443)",4093,1620552792,1620552974
37,1,"addr(ip='192.168.1.38', port=53226)","addr(ip='172.217.17.3', port=443)",4093,1620552822,1620552974
228,1,"addr(ip='192.168.1.38', port=59760)","addr(ip='142.250.200.138', port=443)",4093,1620552832,1620552974
190,1,"addr(ip='192.168.1.38', port=38750)","addr(ip='172.217.17.2', port=443)",4093,1620552832,1620552974
154,1,"addr(ip='192.168.1.38', port=55142)","addr(ip='172.217.17.14', port=443)",4093,1620552832,1620552974
148,1,"addr(ip='192.168.1.38', port=37472)","addr(ip='142.250.200.98', port=443)",4093,1620552832,1620552974
61,1,"addr(ip='192.168.1.38', port=58378)","addr(ip='216.58.209.67', port=443)",4093,1620552853,1620552974
200,1,"addr(ip='192.168.1.38', port=41842)","addr(ip='34.253.129.66', port=443)",4093,1620552913,1620552974
-1,1,"addr(ip='192.168.1.38', port=34382)","addr(ip='74.125.97.135', port=443)",0,1620552913,1620552974
118,1,"addr(ip='192.168.1.38', port=54764)","addr(ip='74.125.97.42', port=443)",4093,1620552913,1620552974
128,1,"addr(ip='192.168.1.38', port=56248)","addr(ip='213.254.244.16', port=443)",4093,1620552964,1620552974
130,1,"addr(ip='192.168.1.38', port=55188)","addr(ip='213.254.244.19', port=443)",4093,1620552964,1620552974
121,1,"addr(ip='192.168.1.38', port=46422)","addr(ip='207.244.88.140', port=443)",4093,1620552964,1620552974
173,1,"addr(ip='192.168.1.38', port=48840)","addr(ip='88.99.214.77', port=443)",4093,1620552742,1620552984
192,1,"addr(ip='192.168.1.38', port=43470)","addr(ip='13.32.128.102', port=443)",4093,1620552742,1620552984
33,1,"addr(ip='192.168.1.38', port=35836)","addr(ip='52.113.194.132', port=443)",2729,1620552853,1620552984
201,2,"addr(ip='192.168.1.38', port=35342)","addr(ip='142.250.200.98', port=443)",4093,1620552913,1620552984
92,2,"addr(ip='192.168.1.38', port=49777)","addr(ip='216.239.32.3', port=443)",4093,1620552913,1620552984
113,2,"addr(ip='192.168.1.38', port=44924)","addr(ip='142.250.184.162', port=443)",4093,1620552913,1620552984
110,1,"addr(ip='192.168.1.38', port=43858)","addr(ip='2.22.127.88', port=443)",4093,1620552964,1620552984
73,1,"addr(ip='192.168.1.38', port=46544)","addr(ip='88.221.203.74', port=443)",4093,1620552964,1620552984
107,1,"addr(ip='192.168.1.38', port=43868)","addr(ip='2.22.127.88', port=443)",4093,1620552964,1620552984
101,1,"addr(ip='192.168.1.38', port=34818)","addr(ip='2.22.127.83', port=443)",4093,1620552964,1620552984
115,1,"addr(ip='192.168.1.38', port=53350)","addr(ip='2.17.96.78', port=443)",4093,1620552964,1620552984
136,1,"addr(ip='192.168.1.38', port=36226)","addr(ip='92.123.56.179', port=443)",4093,1620552964,1620552984
90,2,"addr(ip='192.168.1.38', port=37465)","addr(ip='172.217.168.170', port=443)",4093,1620552964,1620552984
121,1,"addr(ip='192.168.1.38', port=39550)","addr(ip='142.250.184.4', port=443)",4093,1620552974,1620552984
93,1,"addr(ip='192.168.1.38', port=46448)","addr(ip='207.244.88.140', port=443)",4093,1620552974,1620552984
124,1,"addr(ip='192.168.1.38', port=49826)","addr(ip='13.32.128.54', port=443)",4093,1620552742,1620552994
69,1,"addr(ip='192.168.1.38', port=46150)","addr(ip='52.19.235.191', port=443)",4093,1620552954,1620552994
70,1,"addr(ip='192.168.1.38', port=50612)","addr(ip='88.221.201.68', port=443)",4093,1620552954,1620552994
63,1,"addr(ip='192.168.1.38', port=52948)","addr(ip='54.72.205.114', port=443)",4093,1620552964,1620552994
142,1,"addr(ip='192.168.1.38', port=34888)","addr(ip='3.229.3.205', port=443)",4093,1620552964,1620552994
83,1,"addr(ip='192.168.1.38', port=54044)","addr(ip='95.216.26.30', port=443)",4093,1620552974,1620552994
87,1,"addr(ip='192.168.1.38', port=50912)","addr(ip='216.105.38.13', port=443)",4093,1620552721,1620553004
67,1,"addr(ip='192.168.1.38', port=55210)","addr(ip='93.184.221.133', port=443)",4093,1620552822,1620553004
65,1,"addr(ip='192.168.1.38', port=51144)","addr(ip='178.255.230.82', port=443)",4093,1620552832,1620553004
127,2,"addr(ip='192.168.1.38', port=42391)","addr(ip='216.239.32.116', port=443)",4093,1620552974,1620553004
146,2,"addr(ip='192.168.1.38', port=45116)","addr(ip='216.58.215.142', port=443)",4093,1620552974,1620553004
128,2,"addr(ip='192.168.1.38', port=37618)","addr(ip='142.250.185.3', port=443)",4093,1620552974,1620553004
52,2,"addr(ip='192.168.1.38', port=35392)","addr(ip='216.58.215.131', port=443)",4093,1620552974,1620553004
31,1,"addr(ip='192.168.1.38', port=49338)","addr(ip='52.114.92.150', port=443)",2729,1620552711,1620553014
199,1,"addr(ip='192.168.1.38', port=35066)","addr(ip='68.232.35.16', port=443)",4093,1620552832,1620553014
207,1,"addr(ip='192.168.1.38', port=59674)","addr(ip='168.119.149.178', port=443)",4093,1620552832,1620553014
64,2,"addr(ip='192.168.1.38', port=43208)","addr(ip='172.217.13.110', port=443)",4093,1620552954,1620553014
126,2,"addr(ip='192.168.1.38', port=58406)","addr(ip='172.217.168.170', port=443)",4093,1620552964,1620553014
119,2,"addr(ip='192.168.1.38', port=60592)","addr(ip='142.250.184.174', port=443)",4093,1620552964,1620553014
102,2,"addr(ip='192.168.1.38', port=42720)","addr(ip='142.250.201.66', port=443)",4093,1620552974,1620553014
131,2,"addr(ip='192.168.1.38', port=56576)","addr(ip='142.250.184.4', port=443)",4093,1620552974,1620553014
164,2,"addr(ip='192.168.1.38', port=44235)","addr(ip='142.250.200.72', port=443)",4093,1620552984,1620553014
232,2,"addr(ip='192.168.1.38', port=54387)",(),4054,1620553004,1620553014
34,1,"addr(ip='192.168.1.38', port=49638)","addr(ip='54.85.240.191', port=443)",4093,1620552620,1620553024
45,1,"addr(ip='192.168.1.38', port=45520)","addr(ip='54.173.95.250', port=443)",4093,1620552620,1620553024
131,1,"addr(ip='192.168.1.38', port=46482)","addr(ip='34.96.87.151', port=443)",4093,1620552721,1620553024
147,1,"addr(ip='192.168.1.38', port=56256)","addr(ip='104.126.110.226', port=443)",4093,1620552721,1620553024
145,1,"addr(ip='192.168.1.38', port=56250)","addr(ip='104.126.110.226', port=443)",4093,1620552721,1620553024
146,1,"addr(ip='192.168.1.38', port=59748)","addr(ip='142.250.200.129', port=443)",4093,1620552721,1620553024
140,1,"addr(ip='192.168.1.38', port=41318)","addr(ip='104.126.106.42', port=443)",4093,1620552721,1620553024
127,1,"addr(ip='192.168.1.38', port=42988)","addr(ip='216.58.215.134', port=443)",4093,1620552731,1620553024
167,1,"addr(ip='192.168.1.38', port=56754)","addr(ip='185.29.135.226', port=443)",4093,1620552742,1620553024
132,1,"addr(ip='192.168.1.38', port=50382)","addr(ip='18.214.102.118', port=443)",4093,1620552782,1620553024
159,1,"addr(ip='192.168.1.38', port=34890)","addr(ip='3.229.3.205', port=443)",4093,1620552964,1620553024
118,1,"addr(ip='192.168.1.38', port=46450)","addr(ip='207.244.88.140', port=443)",4093,1620552974,1620553024
92,1,"addr(ip='192.168.1.38', port=52852)","addr(ip='34.207.3.4', port=443)",4093,1620552984,1620553024
173,1,"addr(ip='192.168.1.38', port=52864)","addr(ip='34.207.3.4', port=443)",4093,1620552984,1620553024
136,1,"addr(ip='192.168.1.38', port=52856)","addr(ip='34.207.3.4', port=443)",4093,1620552984,1620553024
163,1,"addr(ip='192.168.1.38', port=52860)","addr(ip='34.207.3.4', port=443)",4093,1620552984,1620553024
172,1,"addr(ip='192.168.1.38', port=52862)","addr(ip='34.207.3.4', port=443)",4093,1620552984,1620553024
121,1,"addr(ip='192.168.1.38', port=52854)","addr(ip='34.207.3.4', port=443)",4093,1620552984,1620553024
135,1,"addr(ip='192.168.1.38', port=36728)","addr(ip='23.210.39.240', port=443)",4093,1620552731,1620553034
52,1,"addr(ip='192.168.1.38', port=56424)","addr(ip='34.95.69.49', port=443)",4093,1620552731,1620553034
75,1,"addr(ip='192.168.1.38', port=36724)","addr(ip='23.210.39.240', port=443)",4093,1620552731,1620553034
80,1,"addr(ip='192.168.1.38', port=58296)","addr(ip='104.83.9.66', port=443)",4093,1620552742,1620553034
37,1,"addr(ip='192.168.1.38', port=38534)","addr(ip='142.250.185.3', port=443)",4093,1620552913,1620553034
114,1,"addr(ip='192.168.1.38', port=53898)","addr(ip='142.250.184.162', port=443)",4093,1620552913,1620553034
102,1,"addr(ip='192.168.1.38', port=54930)","addr(ip='142.250.201.66', port=443)",4093,1620552913,1620553034
93,1,"addr(ip='192.168.1.38', port=54928)","addr(ip='142.250.201.66', port=443)",4093,1620552913,1620553034
116,1,"addr(ip='192.168.1.38', port=51054)","addr(ip='142.250.200.106', port=443)",4093,1620552913,1620553034
134,1,"addr(ip='192.168.1.38', port=42298)","addr(ip='216.58.215.130', port=443)",4093,1620552913,1620553034
131,1,"addr(ip='192.168.1.38', port=46482)","addr(ip='34.96.87.151', port=443)",4093,1620552721,1620553045
58,1,"addr(ip='192.168.1.38', port=43060)","addr(ip='142.250.200.78', port=443)",4093,1620552742,1620553045
176,1,"addr(ip='192.168.1.38', port=48806)","addr(ip='35.227.248.159', port=443)",4093,1620552742,1620553045
168,1,"addr(ip='192.168.1.38', port=41612)","addr(ip='35.244.159.8', port=443)",4093,1620552742,1620553045
89,1,"addr(ip='192.168.1.38', port=44434)","addr(ip='35.190.16.14', port=443)",4093,1620552742,1620553045
203,1,"addr(ip='192.168.1.38', port=59586)","addr(ip='104.16.18.94', port=443)",4093,1620552913,1620553045
83,1,"addr(ip='192.168.1.38', port=46482)","addr(ip='207.244.88.140', port=443)",4093,1620553034,1620553045
93,1,"addr(ip='192.168.1.38', port=33248)","addr(ip='213.254.244.13', port=443)",4093,1620553034,1620553045
115,1,"addr(ip='192.168.1.38', port=33250)","addr(ip='213.254.244.13', port=443)",4093,1620553034,1620553045
77,1,"addr(ip='192.168.1.38', port=43100)","addr(ip='23.210.36.219', port=443)",4093,1620552731,1620553055
179,1,"addr(ip='192.168.1.38', port=43142)","addr(ip='23.210.37.45', port=443)",4093,1620552742,1620553055
157,1,"addr(ip='192.168.1.38', port=40812)","addr(ip='104.126.83.223', port=443)",4093,1620552742,1620553055
166,1,"addr(ip='192.168.1.38', port=37996)","addr(ip='23.210.36.252', port=443)",4093,1620552742,1620553055
58,2,"addr(ip='192.168.1.38', port=45569)","addr(ip='142.250.184.162', port=443)",4093,1620553024,1620553055
127,1,"addr(ip='192.168.1.38', port=49190)","addr(ip='185.33.221.91', port=443)",4093,1620553045,1620553055
136,1,"addr(ip='192.168.1.38', port=47164)","addr(ip='72.251.249.14', port=443)",4093,1620553045,1620553055
110,1,"addr(ip='192.168.1.38', port=60070)","addr(ip='3.124.210.90', port=443)",4093,1620553045,1620553055
128,1,"addr(ip='192.168.1.38', port=49192)","addr(ip='185.33.221.91', port=443)",4093,1620553045,1620553055
64,2,"addr(ip='192.168.1.38', port=33144)","addr(ip='142.250.185.3', port=443)",4093,1620553034,1620553065
73,2,"addr(ip='192.168.1.38', port=48286)","addr(ip='216.58.215.131', port=443)",4093,1620553034,1620553065
164,1,"addr(ip='192.168.1.38', port=58230)","addr(ip='5.255.145.27', port=443)",4093,1620553045,1620553065
222,1,"addr(ip='192.168.1.38', port=37564)","addr(ip='52.21.70.249', port=443)",4093,1620552832,1620553075
67,2,"addr(ip='192.168.1.38', port=41708)","addr(ip='216.58.209.67', port=443)",4093,1620553034,1620553075
80,1,"addr(ip='192.168.1.38', port=46480)","addr(ip='207.244.88.140', port=443)",4093,1620553034,1620553075
90,2,"addr(ip='192.168.1.38', port=32968)","addr(ip='142.250.201.66', port=443)",4093,1620553034,1620553075
37,1,"addr(ip='192.168.1.38', port=54070)","addr(ip='95.216.26.30', port=443)",4093,1620553034,1620553075
70,2,"addr(ip='192.168.1.38', port=43542)","addr(ip='142.250.184.4', port=443)",4093,1620553034,1620553075
148,2,"addr(ip='192.168.1.38', port=57699)","addr(ip='142.250.201.70', port=443)",4093,1620553045,1620553075
132,2,"addr(ip='192.168.1.38', port=54660)","addr(ip='216.58.215.129', port=443)",4093,1620553045,1620553075
149,1,"addr(ip='192.168.1.38', port=60778)","addr(ip='216.105.38.9', port=443)",4093,1620553045,1620553075
168,1,"addr(ip='192.168.1.38', port=60540)","addr(ip='185.33.220.244', port=443)",4093,1620553045,1620553075
118,2,"addr(ip='192.168.1.38', port=45123)","addr(ip='142.250.200.138', port=443)",4093,1620553045,1620553075
167,1,"addr(ip='192.168.1.38', port=60538)","addr(ip='185.33.220.244', port=443)",4093,1620553045,1620553075
131,2,"addr(ip='192.168.1.38', port=58684)","addr(ip='142.250.184.174', port=443)",4093,1620553045,1620553075
135,2,"addr(ip='192.168.1.38', port=48454)","addr(ip='216.58.209.66', port=443)",4093,1620553045,1620553075
87,2,"addr(ip='192.168.1.38', port=36955)","addr(ip='142.250.184.162', port=443)",4093,1620553045,1620553075
153,2,"addr(ip='192.168.1.38', port=58953)","addr(ip='172.217.17.6', port=443)",4093,1620553045,1620553075
163,2,"addr(ip='192.168.1.38', port=38714)","addr(ip='172.217.17.6', port=443)",4093,1620553045,1620553075
121,2,"addr(ip='192.168.1.38', port=55539)","addr(ip='216.58.204.99', port=443)",4093,1620553045,1620553075
150,2,"addr(ip='192.168.1.38', port=36488)","addr(ip='216.58.209.66', port=443)",4093,1620553045,1620553075
140,2,"addr(ip='192.168.1.38', port=45454)","addr(ip='172.217.17.2', port=443)",4093,1620553045,1620553075
155,1,"addr(ip='192.168.1.38', port=52604)","addr(ip='37.157.6.235', port=443)",4093,1620553045,1620553075
107,2,"addr(ip='192.168.1.38', port=33252)","addr(ip='142.250.200.106', port=443)",4093,1620553045,1620553075
134,1,"addr(ip='192.168.1.38', port=60542)","addr(ip='185.33.220.244', port=443)",4093,1620553045,1620553075
159,2,"addr(ip='192.168.1.38', port=46025)","addr(ip='172.217.168.161', port=443)",4093,1620553045,1620553075
119,2,"addr(ip='192.168.1.38', port=50157)","addr(ip='216.58.215.131', port=443)",4093,1620553045,1620553075
66,1,"addr(ip='192.168.1.38', port=50666)","addr(ip='142.250.184.161', port=443)",4093,1620552721,1620553085
155,1,"addr(ip='192.168.1.38', port=43556)","addr(ip='74.125.206.156', port=443)",4093,1620552782,1620553085
109,1,"addr(ip='192.168.1.38', port=52478)","addr(ip='172.217.168.170', port=443)",4093,1620552964,1620553085
92,2,"addr(ip='192.168.1.38', port=42313)","addr(ip='216.58.209.78', port=443)",4093,1620553034,1620553085
126,1,"addr(ip='192.168.1.38', port=43118)","addr(ip='213.19.162.41', port=443)",4093,1620553045,1620553085
93,1,"addr(ip='192.168.1.38', port=60764)","addr(ip='37.157.3.30', port=443)",4093,1620553045,1620553085
116,2,"addr(ip='192.168.1.38', port=51828)","addr(ip='142.250.201.78', port=443)",4093,1620553055,1620553085
91,1,"addr(ip='192.168.1.38', port=37192)","addr(ip='172.217.13.110', port=443)",4093,1620552782,1620553095
174,1,"addr(ip='192.168.1.38', port=39680)","addr(ip='91.228.74.226', port=443)",4093,1620552832,1620553095
86,1,"addr(ip='192.168.1.38', port=51314)","addr(ip='178.255.230.82', port=443)",4093,1620552913,1620553095
79,1,"addr(ip='192.168.1.38', port=34230)","addr(ip='93.184.220.29', port=80)",4093,1620552954,1620553095
37,1,"addr(ip='192.168.1.38', port=38646)","addr(ip='142.250.185.3', port=443)",4093,1620552974,1620553095
116,1,"addr(ip='192.168.1.38', port=55032)","addr(ip='142.250.201.66', port=443)",4093,1620552974,1620553105
148,1,"addr(ip='192.168.1.38', port=41760)","addr(ip='69.194.244.13', port=443)",4093,1620553095,1620553105
114,1,"addr(ip='192.168.1.38', port=49322)","addr(ip='198.148.27.133', port=443)",4093,1620553095,1620553105
117,1,"addr(ip='192.168.1.38', port=60118)","addr(ip='185.64.189.110', port=443)",4093,1620552742,1620553115
29,1,"addr(ip='192.168.1.38', port=55880)","addr(ip='152.199.19.160', port=443)",10298,1620552933,1620553115
127,1,"addr(ip='192.168.1.38', port=49254)","addr(ip='185.33.221.91', port=443)",4093,1620553095,1620553115
107,1,"addr(ip='192.168.1.38', port=52952)","addr(ip='34.207.3.4', port=443)",4093,1620553095,1620553115
121,1,"addr(ip='192.168.1.38', port=60128)","addr(ip='3.124.210.90', port=443)",4093,1620553095,1620553115
131,1,"addr(ip='192.168.1.38', port=49258)","addr(ip='185.33.221.91', port=443)",4093,1620553095,1620553115
134,1,"addr(ip='192.168.1.38', port=37506)","addr(ip='104.244.36.20', port=443)",4093,1620553095,1620553115
128,1,"addr(ip='192.168.1.38', port=47222)","addr(ip='72.251.249.14', port=443)",4093,1620553095,1620553115
111,1,"addr(ip='192.168.1.38', port=35012)","addr(ip='104.18.30.83', port=443)",4093,1620552721,1620553125
88,1,"addr(ip='192.168.1.38', port=51760)","addr(ip='142.250.184.14', port=443)",4093,1620552782,1620553125
149,1,"addr(ip='192.168.1.38', port=60778)","addr(ip='216.105.38.9', port=443)",4093,1620553045,1620553125
70,1,"addr(ip='192.168.1.38', port=60778)","addr(ip='37.157.3.30', port=443)",4093,1620553085,1620553125
58,2,"addr(ip='192.168.1.38', port=60240)","addr(ip='142.250.184.162', port=443)",4093,1620553085,1620553125
136,1,"addr(ip='192.168.1.38', port=53634)","addr(ip='52.214.209.198', port=443)",4093,1620553095,1620553125
135,2,"addr(ip='192.168.1.38', port=42126)","addr(ip='142.250.184.161', port=443)",4093,1620553095,1620553125
67,2,"addr(ip='192.168.1.38', port=41994)","addr(ip='216.58.215.131', port=443)",4093,1620553095,1620553125
161,2,"addr(ip='192.168.1.38', port=50053)","addr(ip='108.177.15.156', port=443)",4093,1620553095,1620553125
140,1,"addr(ip='192.168.1.38', port=60836)","addr(ip='216.105.38.9', port=443)",4093,1620553095,1620553125
79,1,"addr(ip='192.168.1.38', port=52622)","addr(ip='37.157.6.235', port=443)",4093,1620553095,1620553125
150,2,"addr(ip='192.168.1.38', port=53403)","addr(ip='172.217.17.2', port=443)",4093,1620553095,1620553125
